Asset_ID,A01,A02,A03,A04,A05,A06,A07,A08,A09,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50
A30,0.006002504045932416,0.0053698650298868245,0.00866656965359901,0.004977230126514248,0.008321856694817182,0.003335089714228932,0.0014128853055271095,0.0017376125478072598,0.0016704674929391451,0.007773627597708947,0.0034674266229578945,0.0015836786340208393,0.0016387300762344447,0.00014749979132096748,0.007302267849513347,0.0010350600032568993,0.00041795641892417593,0.00010292062612628433,0.0005590386089746785,0.016295316538201054,0.001892850563261489,0.0005689062363305668,0.0010165978092640479,0.002304587367398695,0.008816173943598743,0.0019496849206300632,0.002668559191445418,0.0016093979715688144,0.0004522073136689629,0.006241,0.006470867616244641,0.004443661156777553,0.0018698127367037466,0.0005698111149315923,0.008059036437976416,0.0017682603174812308,0.0033149140847532443,0.0010827053697781226,0.006826523837067294,0.008996772236062238,0.0005574079491535738,0.0005943199297654617,0.005165207462523737,0.0039358900968553216,0.009765034755597908,0.005210199837537389,0.000862558689015954,0.0021435332369612622,0.0016817500375595014,0.0034544805075446407
A31,0.05748859821029387,0.018208960683958404,0.02532231268702316,0.011295661007905725,0.018994799915916353,0.032312981833932386,0.002126313167705345,0.008094115456217197,0.006188420904956295,0.012855209270902414,0.022405907122996532,0.006357564157391942,0.004475254240257894,0.008434221444336157,0.009038272114344105,0.029583209918685738,0.0016479894206787157,0.0022773623836119853,0.0010164007727659944,0.002611895902706296,0.0470172315907159,0.006020278510161849,0.004841733725493031,0.007998733411251052,0.004254809964252573,0.02789691313987199,0.017502645258171336,0.0011708014621281447,0.013910600133711934,0.006470867616244641,0.07064963999999999,0.013971366607911859,0.00560952576913935,0.0019212855246735284,0.013359527500920058,0.01967404341070084,0.02209208979269248,0.005119573212432455,0.0061582520014631555,0.0005564405338724778,0.014030856828229729,0.008945186873413358,0.022074036303332642,0.009574312186278642,0.024983131539605283,0.02185621562864498,0.016688009149719227,0.012954884272305543,0.004622792753472136,0.006915936166630837
A32,0.015828984319213632,0.02728446536037842,0.016322660784340904,0.014493916557113164,0.0063917968975825655,0.017944912920420625,0.007051822251915968,0.007699538373508227,0.0007421645526398062,0.0006601682141346381,0.001545954829446455,0.012048014928509829,0.0034779511169167263,0.008736971382216173,0.0015093530843267799,0.006404039615696912,0.013057938785820152,0.004286855729167053,0.004714977956601636,0.014731594605932725,0.015997904174600182,0.015720994766747525,0.0026058698832700003,0.004882646817866219,0.004114701286439905,0.016995472651457344,0.03129474822104522,0.004612450611645463,0.007905094671308493,0.004443661156777553,0.013971366607911859,0.042353640000000005,0.008313322577798552,0.003397175108174406,0.0013796808028449666,0.0003515629840680173,0.03674806287900034,0.010629699724848096,0.017822184153780573,0.006663302448051857,0.0007715791282192066,0.021146354714742216,0.01355586341361428,0.0067409552753239545,0.0040062963483285365,0.007017162139416733,0.015830346321794527,0.007516747282897591,0.0012488954897946845,0.005055440017662907
A33,0.008820485962459695,0.0037993438718097595,0.021306879630281245,0.006657496160049193,0.00011476487684456029,0.008314047370061419,0.0017746053271968478,0.009719749066218544,0.0030149345211009718,0.0019296721885077148,0.002217247851746015,0.0007180544538130858,0.02477289344574959,0.006478189823904462,0.0036768442161500647,0.009017595793608618,0.004278727703800536,0.0136493265100964,0.003584491847769676,0.0038639628911171365,0.008964188196394869,0.00017964469857042,0.0033638981304840365,0.0005672904218475248,0.002243455607811681,0.011783645508498005,0.0034414133489679526,0.006661603228370792,0.0005026704371834325,0.0018698127367037466,0.00560952576913935,0.008313322577798552,0.017609290000000003,0.0010856374421798114,0.003085626020043559,8.098823731767623e-05,0.0008936897388810172,0.015477499039769596,0.00692414667965614,0.005353832145690422,0.0012369678292633965,0.008421904473110768,0.02371621830164128,0.00787737154033435,0.0005103901514514166,0.00442262053906126,0.0010064436823879158,0.010344063887447128,0.0029537836454149756,0.0005824020831253489
A34,0.0007220136356969466,0.00520141450224124,0.0013014341051365292,0.011151210909614935,0.0047612408452331525,0.0031366890519319585,0.0006715656970882828,0.0006454895002331184,0.002411062970265848,0.002790317451050811,0.0014088290218276127,0.0018961022407500971,0.004509898795298332,0.004924516665544264,0.0019223596364427802,0.0017739369806586732,0.0008384049407718412,0.0011980508362762479,0.0027588994538972175,0.0030446856689696675,0.0017439376082055197,0.001832884624989282,3.306071653407959e-05,0.006812430741879532,0.004658650252153888,0.005279176391136545,0.005623414667710174,0.0009163141881425917,0.004787358587610644,0.0005698111149315923,0.0019212855246735284,0.003397175108174406,0.0010856374421798114,0.00434281,0.0016793433332796582,0.0021394790310649437,0.004303345367311296,0.0030891398487321326,0.00723465268242016,0.0014465879263408845,0.0010903856256777175,0.0005287795374556174,0.002220054722783096,0.005182865020255003,0.0005027115932010404,0.0018142664370208843,0.0006321585808771152,0.0023472831136714064,0.00251173432747625,0.0016249668349156878
A35,0.005492126749608663,0.010088588378411822,0.0022765800993831725,0.013162239139721855,0.011120713228322024,0.012986191248374274,0.0021495284173399976,0.002278365648732319,0.0008086158616192517,0.011725235084503884,0.004856636235558518,0.0017367546920905449,0.006871916383961543,0.005839415378672381,0.008743900281753132,0.005507203309509997,0.0011782851494355165,0.0074603316150501356,0.0006015793253896101,0.019530715451229193,0.007329217636918899,0.0015143021534700124,0.0022844550346133785,0.012809981069633219,0.015634229080608235,0.009605623838820736,0.009889856143397963,2.234403741976636e-05,0.0050498108682049386,0.008059036437976416,0.013359527500920058,0.0013796808028449666,0.003085626020043559,0.0016793433332796582,0.016307290000000002,0.0013423684587020696,0.0019881843941367593,0.001118473514528476,0.008835907372470062,0.01465273573631465,0.00012891228018773425,0.01091769902715455,0.0006376572991739141,0.005261684018406103,0.02118742151065327,0.00771441043262074,0.006591133781143722,0.006425411238814861,0.0009779261330988807,0.007137997544383233
A36,0.019429520449728375,0.011102319986291435,0.003744371472606135,0.0055501188540580965,0.0033456852731265935,0.0163700057416867,0.00029435712791821235,0.0006715617958918952,0.0014781765479509328,0.0012724340688751777,0.012143599109810296,0.0035960371776378175,0.004847133851129986,0.0008088047324243376,0.004649101760852255,0.015919414838564815,0.002881707332129797,0.005544370957978057,0.000981088442111492,0.005542335548094901,0.017376386658258254,0.004840364031663185,5.741737013412389e-05,0.005704281161388722,0.0006886913344839413,0.020194607639620398,0.00839648297850005,0.0010326541286727296,0.0004938006010439286,0.0017682603174812308,0.01967404341070084,0.0003515629840680173,8.098823731767623e-05,0.0021394790310649437,0.0013423684587020696,0.01723969,0.0009778536145454173,0.009840914400556993,0.007816846123682511,0.007215604899464112,0.0060944329286018,0.007716699935958016,0.006640729594117993,0.007311912444196883,0.0010405050554710413,0.009656592497635378,0.0023450996363334692,0.001314710067468556,0.0025823345125426255,0.0008865101334354257
A37,0.006632005467467134,0.04336101042246536,0.014545885952982965,0.02445571761633755,0.017619393211180046,0.012845337529413354,0.013233215349218638,0.008780169765903113,0.005584664668570377,0.0025552441496860716,0.00487272504132907,0.012641065933800625,0.02097326141686934,0.010953119741518,0.0104404226746899,0.00022604530910264262,0.011157445112057775,0.020787181946559756,0.000117278374221082,0.01983217192953668,0.002069624444309515,0.018267988574716086,0.004179450549125972,0.009071086599958863,0.020422899838871623,0.011895548982215086,0.041768902825886654,0.003928442553756317,0.007554951810526896,0.0033149140847532443,0.02209208979269248,0.03674806287900034,0.0008936897388810172,0.004303345367311296,0.0019881843941367593,0.0009778536145454173,0.05400976,0.01899602131749019,0.00851218695586684,0.002845879450471052,0.005865488820594793,0.035202370299251176,0.01112420816711641,0.009824541160789365,0.016226193246697627,0.0036825222875709156,0.0335341615911799,0.014217771582211582,0.0034096211552785546,0.0014283089003547466
A38,0.023830414052917363,0.010441963588310767,0.04091578657287827,0.02075526486611466,0.015884759498184197,0.0002667502506441855,0.005955821362143792,0.013318785550778967,0.0025293416921892613,0.004074336599203548,0.012163212137566076,0.004747374742914151,0.029997545205253568,0.0014864402896842173,0.009318579360656807,0.010320814225018226,0.00018116596998941337,0.03813338271916856,0.005253502427373007,0.007383947651007173,0.018678390393122416,0.00788544858447568,0.006582478001390532,0.014453830399546532,0.016781672827752434,0.0016925403576647476,0.01763809971973703,0.011367174567603026,0.004044374613113,0.0010827053697781226,0.005119573212432455,0.010629699724848096,0.015477499039769596,0.0030891398487321326,0.001118473514528476,0.009840914400556993,0.01899602131749019,0.04384836,0.015486054399887022,0.0010165576415376988,0.00020513954142218943,0.004927517328729941,0.029426733585327734,0.013839853911587034,0.01478229424753602,0.010787057630604186,0.006440025429992103,0.017688202299692604,0.0017528108628200943,0.00636986561430698
A39,0.012496469744575203,0.013293158809936052,0.020449170091194572,0.035582755012103805,0.01243766135575435,0.014292256191827196,0.005472688605627145,0.0024609465356193105,0.00885551294181907,0.006916534604130777,0.009694568206662769,0.0068209879020055915,0.02283439374046478,0.021146299932777456,0.00589163382637868,0.0035944222580673404,0.0014464327648575687,0.009309176810386564,0.008336402184402587,0.01827064135669644,0.0036160934296581553,0.005140189992609446,0.005247705625371355,0.03362869006665834,0.022866147239510574,0.01031575384140827,0.01869881050274974,0.004705317516021775,0.02460114053879854,0.006826523837067294,0.0061582520014631555,0.017822184153780573,0.00692414667965614,0.00723465268242016,0.008835907372470062,0.007816846123682511,0.00851218695586684,0.015486054399887022,0.07387524,0.0007330288439103726,0.007531666774248765,0.014363172692883857,0.011454241663505007,0.03569457344351549,0.012841414102548061,0.016465816808630893,0.01769492221261344,0.007193786419723118,0.007829262901708267,0.004958825234799616
A40,0.017538505912219903,0.01308654227786239,0.005362602965210817,0.0012764968044505843,0.021890084462186314,0.0010619259480455117,0.0025989973284217607,0.0044713502479255315,0.002610759242132932,0.01428694349498963,0.0023480062589155215,0.00041048760175773025,0.007594455318081653,0.0074625315429863925,0.008997465969520354,0.012000373764832194,0.004101696071287956,0.004369629731811988,0.002659276792011479,0.029447364937315482,0.015532621595998409,0.005778985660896387,0.0027607034973538527,0.01621796152323766,0.030408994372208988,0.005821339477831827,0.01366497246115928,0.0011966397061666564,0.0004293669317560497,0.008996772236062238,0.0005564405338724778,0.006663302448051857,0.005353832145690422,0.0014465879263408845,0.01465273573631465,0.007215604899464112,0.002845879450471052,0.0010165576415376988,0.0007330288439103726,0.02825761,0.004901650177605377,0.0032338525119095752,0.010061563193529821,0.008081300580573712,0.02828292791352229,0.001534002373055735,0.008697465161977912,0.009590253095591604,0.000681418722360538,0.006407355813926877
A41,0.015243160098361526,0.0050644201541028685,0.00869443414601177,0.0008815507297049736,0.0028592976170442068,0.010029956479401688,0.0007132494386504456,0.0019557824779384008,0.00047048080873805944,0.0015480900135813353,0.005183348863832361,0.0012672774077209534,0.0030985254276488356,0.0006669574481468999,0.0037833580712041126,0.006817281126658349,0.0017942446224298069,0.0030398098259389757,0.0006008540129269889,0.0062932830630286025,0.011234707148858287,0.0026910823380849307,0.0016393502724739771,0.006380909853157073,0.0012599288138179262,0.00935280009480206,0.0054123004257499345,0.0013880033255678555,0.003888462558918341,0.0005574079491535738,0.014030856828229729,0.0007715791282192066,0.0012369678292633965,0.0010903856256777175,0.00012891228018773425,0.0060944329286018,0.005865488820594793,0.00020513954142218943,0.007531666774248765,0.004901650177605377,0.00638401,0.007087753219031815,0.0013893224227445897,0.00519635988525266,0.00381844771088762,0.006911984990916289,0.0050287304488317724,0.002232993888536986,0.0009279809324218395,0.0008840445834232713
A42,0.021223025993207384,0.037892277393360096,0.019197914258664146,0.00045544148533331895,0.005341813530457718,0.0030104653680197036,0.01194233838249394,0.003238034521665141,0.00042467653823273954,0.005545937407406741,0.002054779018094103,0.012203461349512309,0.010867193316634024,0.0029141850478401595,0.009208302425159973,0.00703124730355421,0.007991283394217622,0.013503386404688287,0.0034716769140163187,0.02538306827561712,0.004109931025861042,0.012009887445092437,0.0016461879535343792,0.0020730967324403917,0.008203098958375454,0.015346370966868259,0.037252914541292176,0.003377835343982157,0.012410302168073073,0.0005943199297654617,0.008945186873413358,0.021146354714742216,0.008421904473110768,0.0005287795374556174,0.01091769902715455,0.007716699935958016,0.035202370299251176,0.004927517328729941,0.014363172692883857,0.0032338525119095752,0.007087753219031815,0.05212089,0.013006414875079626,0.0028417499084615527,0.008667682450492315,0.015350535549999177,0.020761119034920044,0.009409793857107406,0.0016748745159059512,0.005438784569502929
A43,0.014120981945181901,0.01864088940984274,0.04254763191537265,0.0024835756055228814,0.006299828859068735,0.017496503294560848,0.004743384813352221,0.010592070732395495,0.0007590634136560384,0.009429573115722532,0.003478574249556617,0.0007172921118041713,0.032159358517700465,0.009659648526551847,0.0014397063672831876,0.0015228135574405762,0.0018170676691377152,0.03051980642987062,0.004293569104621311,0.020883385890558385,0.012657206439161786,0.007940327216012788,0.008727280571145838,0.010186762762009903,0.016515447007438653,0.011067640947505357,0.014431104799952538,0.01171401687127935,0.012995333893284554,0.005165207462523737,0.022074036303332642,0.01355586341361428,0.02371621830164128,0.002220054722783096,0.0006376572991739141,0.006640729594117993,0.01112420816711641,0.029426733585327734,0.011454241663505007,0.010061563193529821,0.0013893224227445897,0.013006414875079626,0.05769604,0.0023928971535421657,0.022614884538905276,0.007560257190206688,0.0040982269432619164,0.01618291193815607,0.0009199031489737356,0.0038453708352491874
A44,0.012840431289224572,0.016516768973749534,0.013266135794636948,0.0350638371696544,0.010212824922878543,0.01592929660681637,0.0008924827425934782,0.005060895013203867,0.005263637859727843,0.0003666323255494426,0.001800412934706558,0.008876910046385767,0.014636744292090973,0.018225342017734698,0.008425356989401092,0.01409130003698036,0.0014986180315873963,0.011901308823801759,0.009554604302335982,0.0048543863221580386,0.016153663661242355,0.00028085700910796685,0.0015725820307982857,0.03631747148663736,0.012010812977465934,0.0014331139769209844,0.013911660758439392,0.0005578205865843032,0.018592416241545093,0.0039358900968553216,0.009574312186278642,0.0067409552753239545,0.00787737154033435,0.005182865020255003,0.005261684018406103,0.007311912444196883,0.009824541160789365,0.013839853911587034,0.03569457344351549,0.008081300580573712,0.00519635988525266,0.0028417499084615527,0.0023928971535421657,0.03621409,0.006225905870420748,0.010940603954024665,0.005926807905015396,0.002970451264368214,0.006942675107848851,0.00414259089469765
A45,0.013980701820139484,0.007999704523858462,0.011605337129833557,0.0018915390557524589,0.033939043603903096,0.01588567984023485,0.0063760056781947475,0.005000635688770285,0.0009039735367024378,0.015964317764523273,0.002666075609489392,0.0036864463076232115,0.01255241335492975,0.008664171618310249,0.02181985056724477,0.009053449110669121,0.0055573700111377,0.009956293640278769,0.001374701266488828,0.029701823671644083,0.017280615688548835,0.005771222216362859,0.0023945371162619185,0.023286333061436324,0.02539498264698016,0.0049655019924803295,0.003738484743385567,0.005060820331080437,0.0017629765979866928,0.009765034755597908,0.024983131539605283,0.0040062963483285365,0.0005103901514514166,0.0005027115932010404,0.02118742151065327,0.0010405050554710413,0.016226193246697627,0.01478229424753602,0.012841414102548061,0.02828292791352229,0.00381844771088762,0.008667682450492315,0.022614884538905276,0.006225905870420748,0.05890329,0.0028119286878587986,0.002940435964570667,0.0005585737476805405,0.004032030789913083,0.012437205052697412
A46,0.0242405604824858,0.006351095710486969,0.0048953288459199,0.006055379777590875,0.010953332533328558,0.03817500877339549,0.004113390306495788,0.005303232361427611,0.0005902609302012373,0.006496451851463871,0.013120554372569091,0.006617166626295447,0.0041425332961005715,0.006700011163866737,0.004325590238600176,0.0205488015216048,0.00011647887096435785,0.009591643112205285,5.2319208356601325e-05,0.005397161141219063,0.030461179043529418,0.001590555271541226,0.002237122236941664,0.008231176183471876,0.012828088264037476,0.02712121730895789,0.014834399154331546,0.0025716441179427884,0.007342001683641327,0.005210199837537389,0.02185621562864498,0.007017162139416733,0.00442262053906126,0.0018142664370208843,0.00771441043262074,0.009656592497635378,0.0036825222875709156,0.010787057630604186,0.016465816808630893,0.001534002373055735,0.006911984990916289,0.015350535549999177,0.007560257190206688,0.010940603954024665,0.0028119286878587986,0.03006756,0.005948715835840682,0.009186755821225003,0.003151704294005925,0.0031262137610210223
A47,0.015268788491758108,0.019278000962331975,0.007330393015158966,0.016714198692419916,0.011386183072557477,0.00760032855937652,0.010161163870530574,0.003722144368177114,0.002839564747783271,0.00849583874494044,0.0018446284784755984,0.010682743244801068,0.01672346554019671,0.0054605546889108635,0.005137034097176347,0.0009003270417925195,0.006799383299657995,0.007896567994238123,0.0006787348032182144,0.012761729480961981,0.011575659090416295,0.008075159078046977,0.003245878225208172,0.011257259566364874,0.0036776553794846145,0.001278286159115652,0.03285007522502128,0.004767946749666577,0.0002480890681012474,0.000862558689015954,0.016688009149719227,0.015830346321794527,0.0010064436823879158,0.0006321585808771152,0.006591133781143722,0.0023450996363334692,0.0335341615911799,0.006440025429992103,0.01769492221261344,0.008697465161977912,0.0050287304488317724,0.020761119034920044,0.0040982269432619164,0.005926807905015396,0.002940435964570667,0.005948715835840682,0.03265249,0.009846831895597688,0.0008391306301062092,0.0006228953569352184
A48,0.005152460361688844,0.008848199670006668,0.03143085799724271,0.00039975162817180407,0.0011419569579534938,0.005029726995081408,0.0032838778725792954,0.011508048185039168,0.0006997268781393772,0.0042164206538806304,0.008284562912894415,0.005038436857749955,0.02233859495733005,0.0021997649240304493,0.0030099774453257034,0.008740438301002271,0.004277272895735421,0.020350788102747118,0.0038748826594197537,0.0009575945189023697,0.010562033084680037,0.0004815094185446419,0.0064003834362851165,0.0026616465109659416,0.003184408087870917,0.01240987157854028,0.0004456738425328407,0.005768788954130275,0.00019383098351679755,0.0021435332369612622,0.012954884272305543,0.007516747282897591,0.010344063887447128,0.0023472831136714064,0.006425411238814861,0.001314710067468556,0.014217771582211582,0.017688202299692604,0.007193786419723118,0.009590253095591604,0.002232993888536986,0.009409793857107406,0.01618291193815607,0.002970451264368214,0.0005585737476805405,0.009186755821225003,0.009846831895597688,0.024617610000000005,0.0009548229889006736,0.00027587337378873585
A49,0.00016040134246760824,0.00019768710649312746,9.251190278352961e-05,0.01120374773432439,0.002225247353781003,0.00549656477111316,0.0009977664357444535,0.001232650809992487,0.0018609609647925037,0.0015761882538819789,0.0002664427900730426,0.002020357233151315,0.0031539285150193634,0.00422595910459202,0.0001484977931333682,0.0008793768124699024,0.00034318283747057925,0.005359975204569097,0.0029000622662769897,0.00332245328668633,0.004657274282923137,0.0015661149959459403,0.0008908775583426735,0.011405382031814584,0.002746276213673776,0.0025949084623638112,0.004523467406757526,0.0009776285687734783,0.004168546257544307,0.0016817500375595014,0.004622792753472136,0.0012488954897946845,0.0029537836454149756,0.00251173432747625,0.0009779261330988807,0.0025823345125426255,0.0034096211552785546,0.0017528108628200943,0.007829262901708267,0.000681418722360538,0.0009279809324218395,0.0016748745159059512,0.0009199031489737356,0.006942675107848851,0.004032030789913083,0.003151704294005925,0.0008391306301062092,0.0009548229889006736,0.00318096,0.0009227052104811527
A50,0.00581307185915628,0.0034961941420773687,0.0010185281346369495,0.0023760244771487706,0.006498275556798273,0.0019317338873049597,0.0009287839458298516,0.0017104120628057,0.0016931723894389468,0.004477447900738508,0.0023780087575780377,0.0021611203042230047,0.00718085450975451,0.0007785747871057604,0.004943113820131789,0.005136475391713529,0.0017129102263805755,0.005891524144260219,0.001262262195313601,0.014592524816828146,0.0018693842229729777,0.0010436744437404266,0.0006613749481847495,0.0018117005054226934,0.011122480083441315,0.0034385200669197944,0.0009637197977346169,0.0019663928970050353,0.0021010093529191336,0.0034544805075446407,0.006915936166630837,0.005055440017662907,0.0005824020831253489,0.0016249668349156878,0.007137997544383233,0.0008865101334354257,0.0014283089003547466,0.00636986561430698,0.004958825234799616,0.006407355813926877,0.0008840445834232713,0.005438784569502929,0.0038453708352491874,0.00414259089469765,0.012437205052697412,0.0031262137610210223,0.0006228953569352184,0.00027587337378873585,0.0009227052104811527,0.005929
